Snowball ID,BRIZO_ID,STATUS,ESTABLISHMENT_NAME,STREET,CITY,ZIPCODE,STATE,COUNTRY,CUISINES_REGIONAL,PRICE_RANGE,VITALITY_SCORE,ESTABLISHED,ESTABLISHMENT_PHONE,EMAIL,FULL_NAME,ROLE_TITLE,Language Preference,Lead Score
2584,c988191e019f2dcd,open,Golden Rose,108 2nd St,Hood River,97031,Oregon,United States,Chinese,$,26,1955,5413863966,,Sin Min Mok,Owner,Chinese,1.49
2585,cc88be3823b44b3d,open,Canton Wok,920 Lisbon St,Lewiston,04240,Maine,United States,Chinese,$,39,1997,2077773003,info@cantonwokme.com,,,Chinese,1.41
2586,da7fca2eac96a89b,open,China Tango,1500 N Green Valley Pkwy,Henderson,89074,Nevada,United States,Chinese,$,34,2011,7022931166,,Xiuqiang L,Owner,Chinese,1.49
2587,dd250db4f029a797,open,Chen's Garden,1310 Eastside Centre Ct,Mountain Home,72653,Arkansas,United States,Chinese,$,35,2008,8704246899,,Issaic Lin,Owner,Chinese,1.77
2588,e379bd5b25052ec0,open,Peking Express,13999 Jefferson Davis Hwy,Woodbridge,22191,Virginia,United States,Chinese,$,62,1992,7034908222,info@pekingexpress-va.com,,,Chinese,1.53
2589,eabc639f722ebe71,open,New Beijing House,6167 Harding Hwy,Mays Landing,08330,New Jersey,United States,Chinese,$,67,0,6096259927,,,,Chinese,1.43
2590,ef5145bb9478378c,open,Yum Yum Good Chinese Restaurant,5612 Patterson Ave,Richmond,23226,Virginia,United States,Chinese,$,70,1992,8046739226,,Ringo Lau,Owner,Chinese,1.46
2591,eff090fcde356510,open,Number 1 Chinese Restaurant,2132 Sunset Blvd,Steubenville,43952,Ohio,United States,Chinese,$$,41,1993,7402644505,,Jihan Yang,Owner,Chinese,1.49
2592,dd5ced72522e19f6,possibly closed,Wah Mee & New China,1604 Rhode Island Ave NE,Washington,20018,District of Columbia,United States,Chinese,$,0,1964,2025293929,,A Dan,Owner,Chinese,1.53
2593,035b1c8a7168d4a6,open,China Star,1401 E 11th Ave,Hutchinson,67501,Kansas,United States,"Cantonese, Chinese",$$,35,2005,6206628828,info@chinastarhutchinson.com,,,Chinese,1.49
2594,0484054dc5e3bed4,open,Jade Harbor,6836 Bustleton Ave,Philadelphia,19149,Pennsylvania,United States,Chinese,$$,58,0,2675382431,,,,Chinese,1.5
2595,1bd1bb75afe89d92,open,Jing Fong,168 Meadow St,Littleton,03561,New Hampshire,United States,"Cantonese, Chinese",$,96,2010,6034446688,,Cheng Hoihung,Owner,Chinese,1.63
2596,1f2a8329bf6dc02d,open,Chinese Garden,4595 Hypoluxo Rd,Lake Worth Beach,33463,Florida,United States,Chinese,$,44,2008,5619669788,info@chinesegardenlakeworth.com,,,Chinese,1.49
2597,2ec4e1bdda7cbddb,open,Great Taste,4101 Lancaster Ave,Philadelphia,19104,Pennsylvania,United States,Chinese,,30,1996,2152228880,,Shu Lan,Owner,Chinese,1.41
2598,374b7cca8c4c9f03,open,Original Number 1 Chinese Kitchen,111 Bloomfield Ave,Bloomfield,07003,New Jersey,United States,Chinese,$,79,1981,9737434100,info@originalnumberone.com,,,Chinese,1.63
2599,4281e41888aa7831,open,Sun King Chinese Restaurant,100 McMillan Dr,Spartanburg,29303,South Carolina,United States,Chinese,$,77,1996,8645736790,,Mo Lam,Owner,Chinese,1.91
2600,44eee92a9f41dce7,open,Yamato Japaneese Steakhouse,1620 N Locust Ave,Lawrenceburg,38464,Tennessee,United States,Japanese,$,58,2010,9317628778,,,,Chinese,1.54
2601,49739d25adc59a27,open,Lucky Bamboo,807 Buffalo St,Manitowoc,54220,Wisconsin,United States,Chinese,$,65,0,9206839330,luckybamboo2013@gmail.com,,,Chinese,1.43
2602,4c12774e4931740c,open,Wok N Roll,9825 San Jose Blvd,Jacksonville,32257,Florida,United States,Chinese,$,49,1998,9047379915,,XI Lin,,Chinese,1.49
2603,4c399d00c31a1315,open,Wong's,1650 Boulevard St,Orangeburg,29115,South Carolina,United States,Chinese,,26,2005,8035392728,,T Wong,General,Chinese,1.56
2604,4efbcf098f67ffb6,open,Beijing Restaurant,3134 Manawa Centre Dr,Council Bluffs,51501,Iowa,United States,Chinese,$,28,2006,7123661819,,Jian Y Lin,,Chinese,1.77
2605,68befca303625ad1,open,Great Wall Cuisine,3446 W Camelback Rd,Phoenix,85017,Arizona,United States,"Cantonese, Chinese",$$,77,1992,6029731112,donaldjean570@aol.com,,,Chinese,1.7
2606,7960a4cddc0f826d,open,Tokyo Grill,4514 Summer Ave,Memphis,38122,Tennessee,United States,"Japanese, Cajun",$,43,2013,9016828028,info@tokyogrillsummer.com,,,Chinese,1.91
2607,8958adb8ce2f8d5c,open,Chinese Cafe,401 Center St NE,Salem,97301,Oregon,United States,Chinese,,79,1994,5033158669,,Kelly Young,Owner,Chinese,1.7
2608,94325471549749d4,open,Eastern Express,109 E Main St,Frostburg,21532,Maryland,United States,Chinese,$,46,1997,3016895370,,Michael Zheng,Owner,Chinese,1.77
2609,a4e7aab53e669b95,open,China Star,9527 Q St,Omaha,68127,Nebraska,United States,Chinese,$,45,2000,4023391682,,Amy Wong,General,Chinese,1.49
2610,afc04357a1357cc0,open,Great China,441 Main St,Brockway,15824,Pennsylvania,United States,Chinese,$,26,2003,8142651177,,Xing Dong,Owner,Chinese,1.77
2611,b9b06c37edd125dc,open,China Star,205 S Beaver Ln,Beaver,25813,West Virginia,United States,Chinese,$,24,1996,3042556650,chinastar6650@gmail.com,,,Chinese,1.81
2612,bb0d40929f3d465f,open,China Xpress,170 Selleck St,Stamford,06902,Connecticut,United States,Chinese,$,57,2010,2034067977,info@chinaxpressct.com,,,Chinese,1.6
2613,bb8b9fb0b4214b76,open,Wo Fat Chinese Restaurant,3700 E Desert Inn Rd,Las Vegas,89121,Nevada,United States,"Hawaiian, Chinese",$,35,1990,7024516656,,Peter Chin,Owner,Chinese,1.84
2614,bf560f07a2878a66,open,Golden Wok,859 N Nob Hill Rd,Plantation,33324,Florida,United States,Chinese,$,54,2010,9549169510,info@goldenwokplantationfl.com,,,Chinese,1.6
2615,c08c7da1cea50c90,open,Xing Dynasty,361 Majors Blvd,Lynchburg,37352,Tennessee,United States,Chinese,$,53,2010,9312297946,xingdynasty37352@gmail.com,,,Chinese,1.67
2616,d7f11823948d34cd,open,A Lin Kitchen,1942 S 9th St,Philadelphia,19148,Pennsylvania,United States,Chinese,$,46,2000,2154688909,info@alinkitchenphilly.com,,,Chinese,1.56
2617,db2c4d5fdde27491,open,Red Apple,23 Park Plz,Lee,01238,Massachusetts,United States,Chinese,$,29,1990,4132434027,,Kong Ni,Owner,Chinese,1.49
2618,ef6f2fdfacdedad6,open,Wing Gong I Kitchen,2109 1st Ave,New York,10029,New York,United States,Chinese,$,30,1991,2124101661,,,,Chinese,1.77
2619,f5a9ddbebc462dfc,open,China City,4831 Fenton Rd,Flint,48507,Michigan,United States,Chinese,$,66,1997,8102336868,admin@orderinghere.com,,,Chinese,1.89
2620,fba6326cdd991620,open,The Wok,912 Genesee St,Rochester,14611,New York,United States,"Vietnamese, Chinese",$,72,0,5852357888,eatatwok@gmail.com,,,Chinese,1.79
2621,ffcfe2e9741ad212,open,Empress of China,425 Clifty Dr,Madison,47250,Indiana,United States,Chinese,$,54,1993,8122736868,info@empressofchinamadison.com,,,Chinese,1.96
2622,fa72f585730c0d68,possibly closed,Peking Chinese Restaurant,1818 NE Jensen Beach Blvd,Jensen Beach,34957,Florida,United States,Chinese,$,0,1992,7723343888,,Kay P Lai,,Chinese,1.46
2623,066a53763fa0157e,open,New China Beach,6170 Ulmerton Rd,Clearwater,33760,Florida,United States,Chinese,$,39,0,7275307785,,,,Chinese,1.6
2624,07fbcbfb69560bc6,open,New China,3170 W Commercial Blvd,Tamarac,33309,Florida,United States,Chinese,$,52,2007,9547148217,info@newchina3170.com,,,Chinese,1.6
2625,100541055c376680,open,OEC Japanese Express,911 MS-12,Starkville,39759,Mississippi,United States,Japanese,$,33,2011,6623389299,,,,Chinese,1.43
2626,2fd9b5eecdac582c,open,Peking,69-78 188th St,Fresh Meadows,11365,New York,United States,Chinese,$,67,0,7183803777,,,,Chinese,1.43
2627,33ae30830a3f6d04,open,Chow's Restaurant,3361 Rivers Ave,North Charleston,29405,South Carolina,United States,Chinese,$,32,1987,8435546288,,Tu Tran,General,Chinese,1.84
2628,3df3e43ed53b4f67,open,Golden House Chinese Restaurant,5238 St Clair Ave,Cleveland,44103,Ohio,United States,Chinese,$$,13,1982,2168815374,,Kai Fan Tam,Owner,Chinese,1.53
2629,3f7811c79264491e,open,Chinatown Kitchen,3828 Tuscarawas St W,Canton,44708,Ohio,United States,Chinese,$,40,2005,3304773888,,Qin Mie,,Chinese,1.77
2630,3ffb58683bc18083,open,Joy Garden,241 E Main St,Galesburg,61401,Illinois,United States,Chinese,$,56,1996,3093431850,,Fen Chen,Owner,Chinese,1.89
2631,42fd04c8d2181351,open,Happy Wok,853 N Hacienda Blvd,La Puente,91744,California,United States,Chinese,$,32,1990,6263336273,,Lee Kai,Owner,Chinese,1.49
2632,4646d64c746a7018,open,Shun Wei,45 Catherine St,New York,10038,New York,United States,Chinese,$,58,2000,2129647590,,Teng Zhang,,Chinese,1.6
2633,474b38a4ea7c005f,open,Wang's Chinese Kitchen,777 E 5th Ave,Columbus,43201,Ohio,United States,Chinese,$,70,0,6148523025,,,,Chinese,1.9
2634,4bc081e60031666a,open,Beijing Garden,33 Niagara St,Tonawanda,14150,New York,United States,Chinese,$,51,2007,7166938858,,Zen Wan,Owner,Chinese,1.6
2635,65e102820ba2720f,open,Panda Garden II,457 Nathan Dean Blvd,Dallas,30132,Georgia,United States,Chinese,$,65,0,7705053668,,Yong Liu,General,Chinese,1.43
2636,65edd880ecf1f3d3,open,Fortune Cuisine,652 E Union Sq,Sandy,84070,Utah,United States,Chinese,$,29,2006,8018169797,,Annie L,Owner,Chinese,1.49
2637,677ab25311778aed,open,Chinatown Restaurant,2301 Boundary St,Beaufort,29902,South Carolina,United States,Chinese,$,43,1993,8435223655,,Sally Summers,,Chinese,1.49
2638,6cbb514276e7998a,open,Chopsticks Chinese Restaurant,125 White Spruce Blvd,Rochester,14623,New York,United States,Chinese,$,83,0,5854278878,,,,Chinese,1.6
2639,86f3adc5a3e59e49,open,Asian Cuisine,3451 36th Ave NW,Norman,73072,Oklahoma,United States,"Szechuan, Cantonese, Chinese",$,54,2010,4053642742,,,,Chinese,1.46
2640,88e80d3866a1d6a0,open,Kai's Kitchen,600 Ulster Ave,Kingston,12401,New York,United States,Chinese,$,84,2011,8453387443,,Olivia Cheng,Owner,Chinese,1.63
2641,8b1800146849bfd3,open,Panda Kitchen,719 Main St,Stroudsburg,18360,Pennsylvania,United States,Chinese,$,40,1997,5704200652,info@pandakitchenpa.com,,,Chinese,1.49
2642,8e8296e9c186561e,open,Jin Chinese Kitchen,1930 W Olympic Blvd,Los Angeles,90006,California,United States,Chinese,$,21,1985,2132632263,,,,Chinese,1.74
2643,902ec3ba9a96af52,open,New Dumpling,10064 San Pablo Ave,El Cerrito,94530,California,United States,Chinese,$,58,2019,5105294161,alexmeng8@gmail.com,,,Chinese,1.43
2644,924dea8fe7d9b843,open,Lee Xing Chinese Restaurant,3207 Westchester Ave,Bronx,10461,New York,United States,Chinese,$,51,2001,7188297945,info@leexingbronx.com,,,Chinese,1.6
2645,9e2fcc78acd2983a,open,Best Taste To Go,8350 SE Division St,Portland,97266,Oregon,United States,Chinese,$,60,2007,5037710812,,Gui Heng Yang,,Chinese,1.6
2646,a236d476f83095fb,open,Yum Yum Chinese Restaurant,3104 SW 22nd St,Miami,33145,Florida,United States,Chinese,$,47,1999,3054464945,info@yumyummiami.com,,,Chinese,1.49
2647,a6bd58038082710f,open,Ming Wok,2416 Carolina Beach Rd,Wilmington,28401,North Carolina,United States,Chinese,$,81,0,9108597262,info@mingwoknc.com,,,Chinese,1.6
2648,ac9b1558e3a7100a,open,Yummy Rice,4266 Spring Mountain Rd,Las Vegas,89102,Nevada,United States,Chinese,$$,42,2010,7023313789,,,,Chinese,1.49
2649,b00229a10a3c12d8,open,Hop Xing Chinese Restaurant,1900 E Victory Dr,Savannah,31404,Georgia,United States,Chinese,$,33,1996,9122341101,,Nicho Chin,,Chinese,1.84
2650,b0f4d7c3e07300ee,open,Hubilai Mongolian Stir Fry,627 Boll Weevil Cir,Enterprise,36330,Alabama,United States,Mongolian,$,74,0,3347099147,,,,Chinese,1.43
2651,b1e863417abdf230,open,Rice King,22244 Governors Hwy,Richton Park,60471,Illinois,United States,"Szechuan, Chinese",$,35,2011,7087477879,,,,Chinese,1.56
2652,c4d6e4d4b54d8f9b,open,U China,326 Seabreeze Blvd,Daytona Beach,32118,Florida,United States,Chinese,$,32,2009,3862538880,,Ling Jiang,General,Chinese,1.77
2653,ca85e11193c8dc35,open,Hong Da,2922 Flushing Rd,Flint,48504,Michigan,United States,Chinese,$,29,2003,8102398878,,Angel Chan,,Chinese,1.77
2654,cda3ce4f7be27e6e,open,Main Garden,376 Elm St,New Haven,06511,Connecticut,United States,"Cantonese, Chinese",$,36,1989,2037773747,,Cham Pumhei,Owner,Chinese,1.56
2655,cdaf7697c7ca67c6,open,Shang Hai House Chinese Food,5741 Godfrey Rd,Godfrey,62035,Illinois,United States,Chinese,$,30,1994,6184670121,,Hoi Quah,Owner,Chinese,1.49
2656,fa7624fcb74985c7,open,Chinese Chef,900 N 16th St,Parsons,67357,Kansas,United States,Chinese,$,28,2002,6204233914,,Hai Do,Owner,Chinese,1.77
2657,fface6eb9ce6761f,open,Happy Family,3160 PA-115,Effort,18330,Pennsylvania,United States,Chinese,$,34,1995,5706295521,,William Wong,,Chinese,1.49
2658,09745442a7e3d47f,open,Merry Land Chinese Restaurant,325 E 149th St,Bronx,10451,New York,United States,Chinese,$,15,0,7189933608,,,,Chinese,1.57
2659,0ca0dddcfbf2b8f2,open,King Super Buffet,4270 Okeechobee Blvd,West Palm Beach,33409,Florida,United States,Chinese,$,60,2002,5616878886,,Louise Cho,,Chinese,1.67
2660,1daf0428e00d48f7,open,China Hut,450 S Riverside Ave,Medford,97501,Oregon,United States,Chinese,$$,70,1988,5417794528,,Dan Kon,General,Chinese,1.6
2661,3d32c1d9c5257db2,open,Yip Szechuan Gourmet,65-41 Myrtle Ave,Ridgewood,11385,New York,United States,Chinese,$,61,1996,7183861945,,Jin Zhenz,Owner,Chinese,1.6
2662,400165cf02c80a4f,open,Merry's Kitchen,2929 Martin Luther King Jr Ave SE,Washington,20032,District of Columbia,United States,Chinese,$$,53,2000,2025627180,,Mingqun Shi,Owner,Chinese,1.74
2663,44d3283faed4885a,open,Almond Express,2625 Deans Bridge Rd,Augusta,30906,Georgia,United States,Chinese,$,35,2008,7067904775,,Zu Zli,,Chinese,1.84
2664,46dea8a229a19ee5,open,K & J Subs and Seafood,3317 Hardy St,Hattiesburg,39401,Mississippi,United States,"Creole, Cajun",$$$,51,0,6016207715,career@kjphillysteaks.com,,,Chinese,1.5
2665,4c6a66b944b512a4,open,Eastern Chinese Restaurant,1877 Rockaway Pkwy,Brooklyn,11236,New York,United States,Chinese,$,46,0,7182090649,,,,Chinese,1.46
2666,53df7a3f03997c8b,open,Bo Wah,7008 Elmwood Ave,Philadelphia,19142,Pennsylvania,United States,Chinese,,34,1992,2153654998,,Xie LI,Owner,Chinese,1.41
2667,55dc46a92f607206,open,Happy Bao's,66 S Dobson Rd,Mesa,85202,Arizona,United States,Chinese,$,59,2019,4809121207,happybaos@gmail.com,,,Chinese,1.43
2668,567cbad20613eca7,open,Joe's Restaurant,3185 Queens Chapel Rd,Mt Rainier,20712,Maryland,United States,Chinese,$,62,1998,3016996270,,Linda Chen,Owner,Chinese,1.67
2669,576499a29ffd8f7a,open,King Dragon,3310 Kent Rd,Stow,44224,Ohio,United States,Chinese,$,30,2004,3306888800,,Zhao Lin,Owner,Chinese,1.49
2670,5e40f325ec37bb48,open,South China Chinese & American Restaurant,109 Crane Ave,San Antonio,78214,Texas,United States,Chinese,$,35,1981,2109271761,,Chien Chu,Owner,Chinese,1.84
2671,61b6b69d12e8ce78,open,Tamashii,6880 Rivers Ave,North Charleston,29406,South Carolina,United States,Japanese,$,4,0,9492269515,,,,Chinese,1.41
2672,672bbae8631fc1b4,open,Happy Family,901 E 4th St,Pittsburg,66762,Kansas,United States,Chinese,$,45,0,6204045208,info@happyfamilyks.com,,,Chinese,1.6
2673,6a214b4f811b4511,open,Cousin Cafe,39193 Cedar Blvd,Newark,94560,California,United States,Chinese,$,65,2007,5107139806,cousincafe@yahoo.com,,,Chinese,1.46
2674,725008a6a51ecb55,open,Le's Restaurant,113 Colorado Ave,Ames,50014,Iowa,United States,"Vietnamese, Chinese",$,62,0,5152920002,,,,Chinese,1.57
2675,778c1a9dcdf898cb,open,House of Cheng,5975 W Western Way Cir,Tucson,85713,Arizona,United States,Chinese,$,44,0,5208830552,,,,Chinese,1.46
2676,8880b1a6d56c9168,open,Mandarin Kitchen,1956 S University Blvd,Mobile,36609,Alabama,United States,Chinese,$$,41,1992,2516618999,,Segul Ou,Owner,Chinese,1.49
2677,94608f7ca99adfea,open,Lin's Fusion,5155 N Blackstone Ave,Fresno,93710,California,United States,Chinese,$$,73,2012,5592228478,,Jin L,Owner,Chinese,1.67
2678,a23d8187de315aad,open,Tasty Wok,3312 W Nob Hill Blvd,Yakima,98902,Washington,United States,Chinese,,89,0,5094523771,,,,Chinese,1.67
2679,a63bb1dcbcea48d9,open,Number One,824 Knickerbocker Ave,Brooklyn,11207,New York,United States,Chinese,,70,0,8623375577,,,,Chinese,1.57
2680,b978dba8d4d2538b,open,Number One Chinese Restaurant,1207 N Military Hwy,Norfolk,23502,Virginia,United States,Chinese,$,25,2006,7578939116,,Hsui Chen,,Chinese,1.56
2681,bd36e11aae9aefb7,open,China Hut,738 E Bayview Blvd,Norfolk,23503,Virginia,United States,Chinese,$,48,2001,7575888100,,Gin Hu,Owner,Chinese,1.77
2682,c02b43f1c2816f5b,open,Rose Garden Chinese Restaurant,7503 W 80th Ave,Arvada,80003,Colorado,United States,Chinese,$,51,1992,3034231201,,Kevin Vong,Owner,Chinese,1.6
2683,c280b1d604f8a20f,open,Wokery In Mystic,6 Greenmanville Ave,Mystic,06355,Connecticut,United States,Chinese,$,62,1997,8605727964,bvgpaymentsolutions@gmail.com,,,Chinese,1.46
2684,c887e41ef9d5d38c,open,Mayflower Chinese Restaurant,1212 US-24,Woodland Park,80863,Colorado,United States,Chinese,$,74,2001,7196870711,,Mei Chan,,Chinese,1.67
2685,d03ac611e86d808a,open,China Harvest Buffet,12407 N 28th Dr,Phoenix,85029,Arizona,United States,Chinese,$,51,2006,6029421505,,John Lin,Owner,Chinese,1.89
2686,d3d9f33e36df1bf6,open,China City,5260 Northwest Blvd,Davenport,52806,Iowa,United States,Chinese,$,78,2008,5634450888,,Xueling Lin,,Chinese,1.63
2687,d92cbedff136d751,open,Great Wall Restaurant,437 Washington St,Ravenswood,26164,West Virginia,United States,Chinese,$,33,0,3042732233,,Mei Chen,Owner,Chinese,1.67
2688,dc58d904ad1670d7,open,Mahzu Sushi & Grill,5150 SW 34th St,Gainesville,32608,Florida,United States,Japanese,$,86,2012,3523363338,,Xin Chen,,Chinese,1.43
2689,e227f54ded536b50,open,Queens Restaurant,6433 Woodland Ave,Philadelphia,19142,Pennsylvania,United States,Chinese,,46,2010,2157271181,,Kenneth Roberts,,Chinese,1.41
2690,e438dc2638048f73,open,Choy Wong Kitchen,708 S 50th St,Philadelphia,19143,Pennsylvania,United States,Chinese,$,24,2009,2154769645,,,,Chinese,1.67
2691,e45a7e2d9ff3cb2f,open,Vienna Yang Chinese Cuisine,210 N Sangamon Ave,Gibson City,60936,Illinois,United States,Chinese,$,8,1997,2177848669,,Xiu Yang,Owner,Chinese,1.74
2692,e6fdc0d22d2d8e67,open,Panda Inn,168 Morton Blvd,Hazard,41701,Kentucky,United States,Chinese,$,61,0,6064362898,,,,Chinese,1.79
2693,ed4fdd84b520318b,open,China Moon,3310 Clairmont Ave S,Birmingham,35222,Alabama,United States,Chinese,$,34,2000,2053242332,,Eyi Donj,Owner,Chinese,1.41
2694,ef4d545ab879a630,open,Hunan Gourmet,3304 Walters Ln,District Heights,20747,Maryland,United States,Chinese,$,46,2002,3014200112,,Lou Dam,Owner,Chinese,1.56
2695,f99d41143db153b0,open,2000 Chinese Restaurant,22070 US-11,Watertown,13601,New York,United States,Chinese,$,40,2000,3157882000,,Jason Jiang,Owner,Chinese,1.84
2696,fc44c4cceaa87ab0,open,Yang Yang Kitchen,25 Merrit Pkwy,Nashua,03062,New Hampshire,United States,Chinese,$,20,2010,6035989298,,,,Chinese,1.46
2697,fc9363b6c64cc9b3,open,New Town Buffet,8500 N Cracker Barrel Rd,Tucson,85743,Arizona,United States,Chinese,$,33,2009,5205727888,chinabuffetinc@gmail.com,,,Chinese,1.49
2698,fde61eb504f055b6,open,I Chopsticks,185-20 Horace Harding Expy,Fresh Meadows,11365,New York,United States,Chinese,$,65,0,7183211221,,,,Chinese,1.43
2699,073a0828c48f1bca,open,Shanghai Bun,952 State Route 34,Matawan,07747,New Jersey,United States,Chinese,$,51,2010,7327658388,,John Hwang,General,Chinese,1.46
2700,12a85d8417f7bb9f,open,Shifu Noodle,3850 S New Braunfels Ave,San Antonio,78223,Texas,United States,"Korean, Chinese",$,34,0,2108881228,,,,Chinese,1.81
2701,1930c75f73b3cab6,open,Dale Yee Chow Mein,31180 5 Mile Rd,Livonia,48154,Michigan,United States,Chinese,$,59,1970,7345221030,,Elaine Yee,Owner,Chinese,1.46
2702,1c66fd3c7da4b477,open,China Ocean,3208 Holland Rd,Virginia Beach,23453,Virginia,United States,Chinese,$,72,1997,7573682508,,Cuntuan Zhang,Owner,Chinese,1.46
2703,2231d62919f5d948,open,China Town,8673 Siegen Ln,Baton Rouge,70810,Louisiana,United States,Chinese,$,30,2007,2258192283,,Shao Wei,,Chinese,1.49
2704,24c0bbdde4c97760,open,Chan's Garden,14790 SE Webster Rd,Portland,97267,Oregon,United States,Chinese,$,22,1994,5036522828,,Chan Kim,,Chinese,1.46
2705,359a55cfcf1971fb,open,Cathay Inn,3714 N Division St,Spokane,99207,Washington,United States,Chinese,$$,71,1949,5093811371,,Dennis Eng,Owner,Chinese,1.6
2706,3f26e2f4512c93d6,open,Fu Sing Chinese Restaurant,1001 Curry Rd,Schenectady,12306,New York,United States,Chinese,$,74,1998,5183552288,,Fu Sisng,,Chinese,1.6
2707,55d1efc265f21aa8,open,Mabuhay Asian Cafe,206 S 1st St,Owensville,65066,Missouri,United States,"Filipino, Chinese",$$$,88,0,5734373463,food@mabuhayasiancafe.com,,,Chinese,1.46
2708,5793d54ff175dc2c,open,Hot Wok,2639 E Broadway Rd,Mesa,85204,Arizona,United States,Chinese,$,62,2007,4808338818,,Bao Chen,Owner,Chinese,1.46
2709,5fbfb9934d338d52,open,East Far,2406 Mermaid Ave,Brooklyn,11224,New York,United States,Chinese,,15,2006,7182663129,,Zhong Zheng,,Chinese,1.46
2710,629f1829508aec4f,open,Top Choice Restaurant,6540 Stockton Blvd,Sacramento,95823,California,United States,Chinese,$,40,0,9163824325,,,,Chinese,1.6
2711,6413322f57c6bd2b,open,China Fun,536 US-71,Alma,72921,Arkansas,United States,Chinese,$,40,2004,4796328288,,Jim Guo,Owner,Chinese,1.49
2712,6cfb28798d9f6321,open,College Buffet,1631 N Atherton St,State College,16803,Pennsylvania,United States,Chinese,$,77,2001,8142788000,,Xiepin Chen,Owner,Chinese,1.49
2713,6e983abe1a5f575e,open,Red Leaves,6 High St,North Berwick,03906,Maine,United States,Chinese,$,55,0,2076762888,info@redleavesnorthberwick.com,,,Chinese,1.43
2714,7307f8dc8d9c668f,open,Panda Chinese Restaurant,1023 Hope St,Stamford,06907,Connecticut,United States,"Chinese, Thai",$,45,1990,2033273721,admin@orderinghere.com,,,Chinese,1.49
2715,7e8023b960b6f66e,open,MORI Japanese Grill,2200 S 10th St,McAllen,78503,Texas,United States,Japanese,$,85,0,9566312590,Fpaez3@me.com,,,Chinese,1.4
2716,853793e86a5000a4,open,Peking Chinese Restaurant,825 Lincoln St,Rhinelander,54501,Wisconsin,United States,Chinese,$$,90,1988,7153691556,,Holly Liu,Owner,Chinese,1.41
2717,9083c19b90b48dde,open,Great Wall,1525 W Michigan Ave,Battle Creek,49037,Michigan,United States,Chinese,$,29,2000,2699646888,,Yan Yeung,,Chinese,1.84
2718,9f6ff474b6846b64,open,Beijing Egg Roll Express,1766 MS-1,Greenville,38703,Mississippi,United States,Chinese,$,38,0,6623351566,,,,Chinese,1.67
2719,a027ac98beda103b,open,Peking Express Chinese,728 E 12th Ave,Emporia,66801,Kansas,United States,Chinese,$$,64,2008,6203438808,,X Liu,Owner,Chinese,1.6
2720,a12a402cd65f9aa0,open,Shun Xing,250 Easy St,Greenville,27834,North Carolina,United States,Chinese,,27,2005,2527548223,,Xing Shun,,Chinese,1.49
2721,a24a72ca0d5797f0,open,Panda Wok,13205 Gladstone Ave,Sylmar,91342,California,United States,Chinese,$,32,2002,8183677358,,Peter Chan,,Chinese,1.49
2722,ba48d8b3d5455363,open,China Woks,2034 Woodmere Blvd,Harvey,70058,Louisiana,United States,Chinese,$,43,0,5043403838,,,,Chinese,1.67
2723,cb18c5287cbd945f,open,Yum's Carry Out,4512 Benning Rd SE,Washington,20019,District of Columbia,United States,Chinese,$,23,0,2025814308,,,,Chinese,1.64
2724,cdf9219cec8e0ef7,open,Dragon Palace - Norcross,6083 S Norcross Tucker Rd NW,Norcross,30093,Georgia,United States,Chinese,,39,0,6786948099,,,,Chinese,1.43
2725,d08390524f79f82c,open,Wok N Roll,2106 SW 34th St,Gainesville,32608,Florida,United States,Chinese,$,96,2004,3523789900,,Shihong Shi,Owner,Chinese,1.77
2726,d09e26766911c8ff,open,Oriental Express,5320 Kennett St,Shasta Lake,96019,California,United States,Chinese,$,75,2005,5302769318,,Nathan Wu,Owner,Chinese,1.91
2727,d9f40ce9c7049521,open,Five Star Chinese Restaurant,106 Laurel Mall Dr,Hazleton,18202,Pennsylvania,United States,Chinese,$$,35,1991,5704553478,,Lamyyou Choy,Owner,Chinese,1.99
2728,db8b499ea0c77f4b,open,Wok Express,11538 Telegraph Rd,Santa Fe Springs,90670,California,United States,Chinese,$,36,2004,5628070055,,Yifeng Chen,,Chinese,1.49
2729,dc6fbb92568c334c,open,Rice Express,8055 Liberty Rd,Windsor Mill,21244,Maryland,United States,Chinese,$,23,1998,4105211718,,Bai Lee,,Chinese,1.53
2730,eb52ff8ac4262494,open,Yank Sing,1705 E Central Texas Expy,Killeen,76541,Texas,United States,Chinese,$$,48,2006,2546288388,wedelivercustomerservice@gmail.com,,,Chinese,1.49
2731,01a3ff5caf151e21,open,Wok N' Roll,1071 W Round Grove Rd,Lewisville,75067,Texas,United States,Chinese,$,59,2008,2144885296,,Kent Wong,Owner,Chinese,1.46
2732,151aac36b86cdc5c,open,Big Wok II,1912 Mount Gallant Rd,Rock Hill,29732,South Carolina,United States,Chinese,$,35,2010,8039808889,,Sue LI,,Chinese,1.49
2733,3557faa5e44ba4d3,open,New Oriental House Chinese Restaurant,565 E 184th St,Bronx,10458,New York,United States,Chinese,$,63,0,7185638888,,,,Chinese,2.14
2734,3c9abef6994d7963,open,New Happy Fortune,2145 NE 82nd Ave,Portland,97220,Oregon,United States,Chinese,$,22,1997,5032531647,,Wei Chung Ng,,Chinese,1.46
2735,3ded7daea51f1b13,open,Peking Gourmet,5300 Rivers Ave,North Charleston,29406,South Carolina,United States,Chinese,$,19,2008,8435661535,,Hui Fang Lian,Owner,Chinese,1.81
